Sku,Delivery_time,Product_id,category,level,url,brand,img,Variant,source_url,desc1,um,source,href,region_name,title,price1,Saller,price,desc
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-fiana-night-lamp-red-support-module-20151-r/,,,1,,,,,,,Greatwhite Fiana Night Lamp (RED) Support Module 20151 – R,69.00,,48.30,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-fiana-fuse-unit-support-module-20150/,,,1,,,,,,,Greatwhite Fiana Fuse Unit Support Module 20150,102.00,,71.40,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-fiana-rj-45-cat-5e-communication-support-20148/,,,1,,,,,,,Greatwhite Fiana RJ – 45 Cat 5e Communication support 20148,285.00,,199.50,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/greatwhite-fiana-mini-speed-controller-and-dimmer-300w240v-20132/,,,1,,,,,,,"GreatWhite Fiana Mini Speed Controller And Dimmer 300W,240V 20132",300.00,,210.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-fiana-rj-45-receptor-frame-only-communication-support-20147/,,,1,,,,,,,Greatwhite Fiana RJ- 45 Receptor (Frame Only) Communication Support 20147,99.00,,69.30,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/greatwhite-fiana-mega-speed-controller-and-dimmer-1000w240v-20253/,,,1,,,,,,,"GreatWhite Fiana Mega Speed Controller And Dimmer 1000W,240V 20253",552.00,,386.40,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-fiana-tv-outlet-accessori-20142/,,,1,,,,,,,Greatwhite Fiana TV Outlet Accessori 20142,99.00,,69.30,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-truevoice-2-multitune-musical-door-bell-gm-4039/,,,1,,,,,,,GM G-Magic Series – TrueVoice-2 Multitune Musical Door Bell GM 4039,380.00,,304.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-fiana-rj-45-cat-6-communication-support-20149/,,,1,,,,,,,Greatwhite Fiana RJ – 45 Cat 6 Communication support 20149,475.00,,332.50,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-truvoice-polyphonic-door-bell-gm-4025/,,,1,,,,,,,GM G-Magic Series – Truvoice Polyphonic Door Bell GM 4025,340.00,,272.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-fiana-rj-11-with-shutter-single-20146/,,,1,,,,,,,Greatwhite Fiana RJ-11 With Shutter Single Communication Support 20146,99.00,,69.30,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-usb-power-adaptor-gm-3015/,,,1,,,,,,,GM G-Magic Series – USB Power Adaptor GM 3015,495.00,,396.00,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-top-blu-multitune-musical-door-bell-gm-4037/,,,1,,,,,,,GM G-Magic Series – Top Blu Multitune Musical Door Bell GM 4037,380.00,,304.00,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-wave-multitune-musical-door-bell-gm-4029/,,,1,,,,,,,GM G-Magic Series – Wave Multitune Musical Door Bell GM 4029,370.00,,296.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-trio-2-pin-flex-box-5-mtr-gm-3041/,,,1,,,,,,,GM G-Magic Series – TRIO 2 Pin Flex Box 5 Mtr. GM 3041,205.00,,164.00,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-world-travel-adaptor-gm-3010/,,,1,,,,,,,GM G-Magic Series – World Travel Adaptor GM 3010,825.00,,660.00,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-vio-plug-wireless-door-bell-gm-4087/,,,1,,,,,,,GM G-Magic Series – Vio Plug In Wireless Door Bell GM 4087,799.00,,639.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/gm-g-magic-series-world-travel-twin-usb-adaptor-kit-gm-3016/,,,1,,,,,,,GM G-Magic Series – World Travel Twin USB Adaptor Kit GM 3016,995.00,,796.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-10a-bell-push-dura-20203/,,,1,,,,,,,Great White Fiana 10A Bell Push Dura 20203,120.00,,84.00,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-wave-wireless-digital-door-bell-gm-4061/,,,1,,,,,,,GM G-Magic Series – Wave Wireless Digital Door Bell GM 4061,740.00,,592.00,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-ultra-musical-decor-door-bell-gm-4030/,,,1,,,,,,,GM G-Magic Series – Ultra Musical Decor Door Bell GM 4030,265.00,,212.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-10a-bell-push-with-led-20112/,,,1,,,,,,,Great White Fiana 10A Bell Push With LED 20112,114.00,,79.80,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-ultima-ding-dong-door-bell-gm-4001/,,,1,,,,,,,GM G-Magic Series – Ultima Ding Dong Door Bell GM 4001,122.00,,97.60,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-torcia-battery-operated-night-lamp-gm-3078/,,,1,,,,,,,GM G-Magic Series – Torcia Battery Operated Night Lamp GM 3078,190.00,,152.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-10ax-1-way-dura-switch-with-led-20211/,,,1,,,,,,,Great White Fiana 10AX 1 Way Dura Switch With Led 20211,123.00,,86.10,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-10ax-1-way-slim-switch-with-led-20111/,,,1,,,,,,,Great White Fiana 10AX 1 Way Slim Switch With LED 20111,114.00,,79.80,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-10ax-1-way-dura-switch-20201/,,,1,,,,,,,Great White Fiana 10AX 1 Way Dura Switch 20201,108.00,,75.60,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-10a-bell-push-with-led-dura-20212/,,,1,,,,,,,Great White Fiana 10A Bell Push With LED Dura 20212,136.00,,95.20,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-10ax-1-way-slim-switch-with-mark-20104/,,,1,,,,,,,Great White Fiana 10AX 1 Way Slim Switch With Mark 20104,108.00,,75.60,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-10ax-2-way-dura-switch-20202/,,,1,,,,,,,Great White Fiana 10AX 2 Way Dura Switch 20202,120.00,,84.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-10ax-1way-slim-switch-20101/,,,1,,,,,,,Great White Fiana 10AX 1Way Slim Switch 20101,93.00,,65.10,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-20a-1-way-dura-switch-20221/,,,1,,,,,,,Great White Fiana 20A 1 Way Dura Switch 20221,145.00,,101.50,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-10ax-2-way-slim-switch-20102/,,,1,,,,,,,Great white Fiana 10AX 2 Way Slim Switch 20102,108.00,,75.60,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-20a-1-way-slim-switch-20121/,,,1,,,,,,,Great White Fiana 20A 1 Way Slim Switch 20121,121.00,,84.70,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-20a-2-way-slim-switch-20122/,,,1,,,,,,,Great White Fiana 20A 2 Way Slim Switch 20122,138.00,,96.60,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-20a-1-way-slim-switch-with-led-20123/,,,1,,,,,,,Great White Fiana 20A 1 Way Slim Switch With LED 20123,148.00,,103.60,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-20a-1-way-dura-switch-with-led-20223/,,,1,,,,,,,Great White Fiana 20A 1 Way Dura Switch With LED 20223,164.00,,114.80,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/gm-g-magic-series-zio-wireless-digital-door-bell-gm-4088/,,,1,,,,,,,GM G-Magic Series – Zio Wireless Digital Door Bell GM 4088,790.00,,632.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana10a-bell-push-20103/,,,1,,,,,,,Great White Fiana10A Bell Push 20103,108.00,,75.60,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-20a-2-way-dura-switch-20222/,,,1,,,,,,,Great White Fiana 20A 2 Way Dura Switch  20222,160.00,,112.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/great-white-fiana-6a-1-way-slim-switch-20101m/,,,1,,,,,,,Great White Fiana 6A 1 Way Slim Switch 20101M,93.00,,65.10,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-myrah-night-lamp-40152-bk/,,,1,,,,,,,Greatwhite Myrah Night Lamp 40152-BK,99.00,,89.10,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-rj-11-with-shutter-single-40146-wh/,,,1,,,,,,,Greatwhite Myrah RJ-11 With Shutter Single 40146-WH,124.00,,111.60,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-night-lamp-40152-wh/,,,1,,,,,,,Greatwhite Myrah Night Lamp 40152-WH,86.00,,77.40,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-rj-11-wo-shutter-two-line-40147-wh/,,,1,,,,,,,Greatwhite Myrah RJ-11 W/O Shutter Two Line 40147-WH,143.00,,128.70,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-pyramid-lamp-40153-wh/,,,1,,,,,,,Greatwhite Myrah Pyramid Lamp 40153-WH,92.00,,82.80,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/greatwhite-myrah-mini-dimmer-40132-bk/,,,1,,,,,,,Greatwhite Myrah Mini Dimmer 40132-BK,448.00,,403.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-myrah-communication-support-rj-11-with-shutter-single-40146-bk/,,,1,,,,,,,Greatwhite Myrah RJ-11 With Shutter Single 40146-BK,143.00,,128.70,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-rj-45-single-cat6-40150-wh/,,,1,,,,,,,Greatwhite Myrah RJ-45 Single Cat6 40150-WH,515.00,,463.50,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-rj-45-single-cat5e-40149-wh/,,,1,,,,,,,Greatwhite Myrah RJ-45 Single Cat5e 40149-WH,356.00,,320.40,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-myrah-pyramid-lamp-40153-bk/,,,1,,,,,,,Greatwhite Myrah Pyramid Lamp 40153-BK,106.00,,95.40,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-fuse-unit-40151-wh/,,,1,,,,,,,Greatwhite Myrah Fuse Unit 40151-WH,128.00,,115.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-cord-outlet-40141-wh/,,,1,,,,,,,Greatwhite Myrah Cord Outlet 40141-WH,101.00,,90.90,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/greatwhite-myrah-down-light-40305-wh/,,,1,,,,,,,Greatwhite Myrah Down Light 40305-WH,468.00,,421.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-rj-45-single-receptor-40148-wh/,,,1,,,,,,,Greatwhite Myrah RJ-45 Single Receptor 40148-WH,124.00,,111.60,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-myrah-fuse-unit-40151-bk/,,,1,,,,,,,Greatwhite Myrah Fuse Unit 40151-BK,148.00,,133.20,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/greatwhite-myrah-down-light-40305-bk/,,,1,,,,,,,Greatwhite Myrah Down Light 40305-BK,538.00,,484.20,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/greatwhite-myrah-speed-controller-mega-eme-40251-bk/,,,1,,,,,,,Greatwhite Myrah Speed Controller Mega EME 40251-BK,595.00,,535.50,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/greatwhite-myrah-speed-controller-mini-eme-40131-bk/,,,1,,,,,,,Greatwhite Myrah Speed Controller Mini EME 40131-BK,448.00,,403.20,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-myrah-tv-outlet-40142-bk/,,,1,,,,,,,Greatwhite Myrah TV Outlet 40142-BK,143.00,,128.70,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-tv-outlet-40142-wh/,,,1,,,,,,,Greatwhite Myrah TV Outlet 40142-WH,124.00,,111.60,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-usb-charger-40154-wh/,,,1,,,,,,,Greatwhite Myrah USB Charger 40154-WH,600.00,,540.00,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-myrah-volume-controller-40155-bk/,,,1,,,,,,,Greatwhite Myrah Volume Controller 40155-BK,350.00,,315.00,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-myrah-usb-charger-40154-bk/,,,1,,,,,,,Greatwhite Myrah USB Charger 40154-BK,690.00,,621.00,
,,, Electrical Support Module',3,http://buildkar.com/shop/electrical/support-module/greatwhite-volume-controller-40155-wh/,,,1,,,,,,,Greatwhite Myrah Volume Controller 40155-WH,300.00,,270.00,
,,, Electrical Module Case Covers',3,http://buildkar.com/shop/electrical/module-case-covers/oreva-1-module-case-cover-jscc-3607/,,,1,,,,,,,OREVA 1-Module Case Cover JSCC-3607,43.00,,32.25,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-myrah-bell-indicator-40143-bk/,,,1,,,,,,,Greatwhite Myrah Bell Indicator 40143-BK,260.00,,234.00,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/greatwhite-myrah-blanking-off-plate-single-40145-bk/,,,1,,,,,,,Greatwhite Myrah Blanking Off Plate Single 40145-BK,66.00,,59.40,
,,, Electrical Switch Plates',3,http://buildkar.com/shop/electrical/switch-plates/greatwhite-blanking-off-plate-single-40145-wh/,,,1,,,,,,,Greatwhite Myrah Blanking Off Plate Single 40145-WH,56.00,,50.40,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-buzzer-single-module-40144-wh/,,,1,,,,,,,Greatwhite Myrah Buzzer (Single Module) 40144-WH,204.00,,183.60,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-myrah-communication-support-rj-45-single-receptor-40148-bk/,,,1,,,,,,,Greatwhite Myrah Communication Support RJ-45 Single Receptor 40148-BK,143.00,,128.70,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-myrah-cord-outlet-40141-bk/,,,1,,,,,,,Greatwhite Myrah Cord Outlet 40141-BK,116.00,,104.40,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-myrah-communication-support-rj-45-single-cat6-40150-bk/,,,1,,,,,,,Greatwhite Myrah Communication Support RJ-45 Single Cat6 40150-BK,593.00,,533.70,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-bell-indicator-40143-wh/,,,1,,,,,,,Greatwhite Myrah Bell Indicator 40143-WH,226.00,,203.40,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-myrah-communication-support-rj-11-wo-shutter-two-line-40147-bk/,,,1,,,,,,,Greatwhite Myrah Communication Support RJ-11 W/O Shutter Two Line 40147-BK,165.00,,148.50,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-myrah-buzzer-single-module-40144-bk/,,,1,,,,,,,Greatwhite Myrah Buzzer (Single Module) 40144-BK,235.00,,211.50,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/greatwhite-myrah-communication-support-rj-45-single-cat5e-40149-bk/,,,1,,,,,,,Greatwhite Myrah Communication Support RJ-45 Single Cat5e 40149-BK,410.00,,369.00,
,,, Electrical Module Case Covers',3,http://buildkar.com/shop/electrical/module-case-covers/oreva-3-module-case-cover-jscc-3627/,,,1,,,,,,,OREVA 3-Module Case Cover JSCC-3627,53.00,,39.75,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/oreva-32a-dp-switch-2m-jsh-3047/,,,1,,,,,,,Oreva 32A-DP Switch (2M) JSH-3047,207.00,,155.25,
,,, Electrical Circuit Breakers/Distribution Boxes Junction Boxes',4,http://buildkar.com/shop/electrical/circuit-breakersdistribution-boxes/junction-boxes/oreva-4-mtr-10-amp-extension-cord-jcec-3297/,,,1,,,,,,,Oreva 4 Mtr. 10 Amp Extension Cord JCEC-3297,455.00,,364.00,
,,, Electrical Circuit Breakers/Distribution Boxes Junction Boxes',4,http://buildkar.com/shop/electrical/circuit-breakersdistribution-boxes/junction-boxes/oreva-4-mtr-10-amp-extension-cord-jcec-3367/,,,1,,,,,,,Oreva 4 Mtr. 10 Amp Extension Cord JCEC-3367,315.00,,252.00,
,,, Electrical Circuit Breakers/Distribution Boxes Junction Boxes',4,http://buildkar.com/shop/electrical/circuit-breakersdistribution-boxes/junction-boxes/oreva-4-mtr-4-way-power-link-jcpl-3327/,,,1,,,,,,,Oreva 4 Mtr. 4-Way Power Link JCPL-3327,455.00,,364.00,
,,, Electrical Circuit Breakers/Distribution Boxes Junction Boxes',4,http://buildkar.com/shop/electrical/circuit-breakersdistribution-boxes/junction-boxes/oreva-4-mtr-5-way-power-link-jcpl-3417/,,,1,,,,,,,Oreva 4 Mtr. 5-Way Power Link JCPL-3417,475.00,,380.00,
,,, Electrical Circuit Breakers/Distribution Boxes Junction Boxes',4,http://buildkar.com/shop/electrical/circuit-breakersdistribution-boxes/junction-boxes/oreva-4-mtr-8-way-power-link-jcpl-3457/,,,1,,,,,,,Oreva 4 Mtr. 8-Way Power Link JCPL-3457,715.00,,572.00,
,,, Electrical Module Case Covers',3,http://buildkar.com/shop/electrical/module-case-covers/oreva-4-module-case-cover-jscc-3637/,,,1,,,,,,,OREVA 4-Module Case Cover JSCC-3637,64.00,,48.00,
,,, Electrical Circuit Breakers/Distribution Boxes Junction Boxes',4,http://buildkar.com/shop/electrical/circuit-breakersdistribution-boxes/junction-boxes/oreva-4-mtr-6-way-power-link-jcpl-3377/,,,1,,,,,,,Oreva 4 Mtr. 6-Way Power Link JCPL-3377,555.00,,444.00,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/oreva-25a-motor-starter-jms-3137/,,,1,,,,,,,Oreva 25A-Motor Starter JMS-3137,518.00,,388.50,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/oreva-5-steps-fan-regulator-electric-accessory-jr-3477/,,,1,,,,,,,Oreva 5 Steps Fan Regulator Electric Accessory JR-3477,75.00,,56.25,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/oreva-5-step-fan-regulator-jr-3427/,,,1,,,,,,,OREVA 5-Step Fan Regulator JR-3427,242.00,,181.50,
,,, Electrical Switches',3,http://buildkar.com/shop/electrical/switches/oreva-6a-bell-switch-jsh-3027/,,,1,,,,,,,Oreva 6A- BELL Switch JSH-3027,48.00,,36.00,
,,, Electrical Module Case Covers',3,http://buildkar.com/shop/electrical/module-case-covers/oreva-6-module-case-cover-jscc-3647/,,,1,,,,,,,OREVA 6-Module Case Cover JSCC-3647,87.00,,65.25,
,,, Electrical Fan regulators and Dimmers',3,http://buildkar.com/shop/electrical/fan-regulators-and-dimmers/oreva-4-step-fan-regulator-jr-3437/,,,1,,,,,,,OREVA 4-Step Fan Regulator JR-3437,215.00,,161.25,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/oreva-6a-16a-fuse-socket-jsh-3117/,,,1,,,,,,,Oreva 6A & 16A Fuse Socket JSH-3117,94.00,,70.50,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/oreva-internet-socket-jst-3277-cat-5/,,,1,,,,,,,Oreva Internet Socket JST-3277-CAT-5,98.00,,73.50,
,,, Electrical Sockets',3,http://buildkar.com/shop/electrical/sockets/oreva-internet-socket-jst-3287-cat-6/,,,1,,,,,,,Oreva Internet Socket JST-3287-CAT-6,344.00,,258.00,
